,subject,date,NM,eid,fiber,region,nph_file,nph_bnc,comment,photometry_path_a,photometry_path_b,digital_inputs_path,alyx_exists,taskData_exists,taskData_alfpath,n_timestamps_nph,n_timestamps_bpod,drift_ppm,timestamps_diff
530,ZFM-04022,2022-11-29,DA,65f90bf6-5124-430a-ab73-134ac6fb374f,probe13,Region3G,5,0,new,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04022/2022-11-29/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2022-11-29/bonsai_DI05.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,617,616,-2.323276744,-1
531,ZFM-04022,2022-11-29,DA,65f90bf6-5124-430a-ab73-134ac6fb374f,probe12,Region4G,5,0,new,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04022/2022-11-29/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2022-11-29/bonsai_DI05.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,617,616,-2.323276744,-1
532,ZFM-05235,2022-11-29,5HT,b5b9d6ac-bc86-49c4-96a4-e03de7f98f88,probe20,Region3G,4,0,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-05235/2022-11-29/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2022-11-29/bonsai_DI04.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,513,316,3.111553725,-197
533,ZFM-05236,2022-11-29,5HT,4ef02143-d166-4efc-acc0-c9094d45f0a9,probe21,Region3G,2,0,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-05236/2022-11-29/003/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2022-11-29/bonsai_DI02.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,336,335,-25.53206716,-1
534,ZFM-05245,2022-11-29,5HT,0eea87bb-2b4d-433f-8ae8-6bd689357cee,probe22,Region4G,4,1,,/mnt/h0/kb/data/external_drive/2022-11-29/raw_photometry4.csv,,/mnt/h0/kb/data/external_drive/2022-11-29/bonsai_DI14.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,733,817,-5.007633887,84
535,ZFM-04022,2022-11-30,DA,08abed98-45d6-4855-a9f5-0ffd770a63e8,probe12,Region3G,4,0,new,/mnt/h0/kb/data/external_drive/2022-11-30/raw_photometry4.csv',,/mnt/h0/kb/data/external_drive/2022-11-30/bonsai_DI04.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,790,120,24.97889056,-670
536,ZFM-04022,2022-11-30,DA,08abed98-45d6-4855-a9f5-0ffd770a63e8,probe13,Region4G,4,0,new,/mnt/h0/kb/data/external_drive/2022-11-30/raw_photometry4.csv',,/mnt/h0/kb/data/external_drive/2022-11-30/bonsai_DI04.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,790,120,24.97889056,-670
537,ZFM-04533,2022-11-30,NE,9818d32b-a108-4e6d-a0d0-2ee267003f1e,probe17,Region4G,1,1,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04533/2022-11-30/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2022-11-30/bonsai_DI11.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,640,639,7.157185167,-1
538,ZFM-04534,2022-11-30,NE,5ab4b741-6083-41b9-8ad3-5d052fc723d2,probe18,Region3G,1,0,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04534/2022-11-30/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2022-11-30/bonsai_DI01.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,476,475,-10.2513581,-1
539,ZFM-05235,2022-11-30,5HT,a6f5bdab-9cdb-439f-9d94-7e0f83439b33,probe20,Region3G,2,0,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-05235/2022-11-30/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2022-11-30/bonsai_DI03.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,423,422,-7.75825612,-1
540,ZFM-05236,2022-11-30,5HT,3b3f2d89-94ed-4ca0-b060-404af091bd53,probe21,Region3G,0,0,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-05236/2022-11-30/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2022-11-30/bonsai_DI00.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,378,378,-11.49153727,0
541,ZFM-05245,2022-11-30,5HT,0e5090dd-466b-45fa-aaba-34e40fe77d6e,probe22,Region4G,3,1,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-05245/2022-11-30/004/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2022-11-30/bonsai_DI13.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,1097,1096,-4.148634508,-1
542,ZFM-05248,2022-11-30,5HT,5e36d10d-3bb9-418b-abce-68fc52581135,probe23,Region4G,0,1,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-05248/2022-11-30/004/raw_photometry_data/raw_photometry.csv,/mnt/h0/kb/data/external_drive/2022-11-30/raw_photometry0.csv,/mnt/h0/kb/data/external_drive/2022-11-30/bonsai_DI10.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,332,331,-20.3710965,-1
544,ZFM-04533,2022-12-12,NE,5f55f76c-8be1-4443-aac1-403969ad3b38,probe17,Region4G,0,1,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04533/2022-12-12/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2022-12-12/bonsai_DI10.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,160,159,-31.14408665,-1
545,ZFM-05236,2022-12-23,5HT,1590fbc8-8f3a-4cfe-b129-f70300941eaa,probe21,Region3G,0,0,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-05236/2022-12-23/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2022-12-23/bonsai_DI00.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,292,291,-18.82456387,-1
546,ZFM-05245,2022-12-23,5HT,81fefda2-7ec3-4bec-87a9-29c9be28f9a5,probe22,Region4G,0,1,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-05245/2022-12-23/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2022-12-23/bonsai_DI10.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,713,712,-4.52126991,-1
547,ZFM-04533,2022-12-24,NE,eafc9110-276d-4a55-8f23-5e21de257344,probe17,Region4G,2,1,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04533/2022-12-24/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2022-12-24/bonsai_DI12.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,576,575,-0.4560222674,-1
549,ZFM-05235,2022-12-24,5HT,9fd2f18e-381f-4a1f-badf-ac5d65e4036c,probe20,Region3G,1,0,"2nd one; no stop between ZFM-05236+ZFM-05245 (round1) and ZFM-05235 (round2), there should be a long pause between both sessions ",/mnt/h0/kb/data/external_drive/2022-12-24/raw_photometry1.csv,,/mnt/h0/kb/data/external_drive/2022-12-24/bonsai_DI01.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,698,255,-6.529796762,-443
550,ZFM-05236,2022-12-24,5HT,31fa227f-8e67-4a81-b4d9-d83e3712802e,probe21,Region3G,1,0,"1st one; no stop between ZFM-05236+ZFM-05245 (round1) and ZFM-05235 (round2), there should be a long pause between both sessions ",/mnt/h0/kb/data/external_drive/2022-12-24/raw_photometry1.csv,,/mnt/h0/kb/data/external_drive/2022-12-24/bonsai_DI01.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,698,442,-13.66168888,-256
551,ZFM-05245,2022-12-24,5HT,eea8eab8-d744-4418-83f4-697996ee040c,probe22,Region4G,1,1,,/mnt/h0/kb/data/external_drive/2022-12-24/raw_photometry1.csv,,/mnt/h0/kb/data/external_drive/2022-12-24/bonsai_DI11.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,1127,1126,-3.844176142,-1
553,ZFM-04022,2022-12-28,DA,820790a2-7ae5-4daa-8871-e8e55d0a317d,probe13,Region3G,4,0,new,/mnt/h0/kb/data/external_drive/2022-12-28/raw_photometry4.csv,,/mnt/h0/kb/data/external_drive/2022-12-28/bonsai_DI04.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,371,370,-1.363423814,-1
554,ZFM-04022,2022-12-28,DA,820790a2-7ae5-4daa-8871-e8e55d0a317d,probe12,Region4G,4,0,new,/mnt/h0/kb/data/external_drive/2022-12-28/raw_photometry4.csv,,/mnt/h0/kb/data/external_drive/2022-12-28/bonsai_DI04.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,371,370,-1.363423814,-1
555,ZFM-04533,2022-12-28,NE,5782c52f-81dc-403f-bb94-4f39dc4a92a3,probe17,Region4G,0,1,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04533/2022-12-28/002/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2022-12-28/bonsai_DI10.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,298,297,-3.404079036,-1
556,ZFM-04534,2022-12-28,NE,f0115609-af4a-4242-8faf-f4c5bfeb512e,probe18,Region3G,1,0,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04534/2022-12-28/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2022-12-28/bonsai_DI01.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,389,388,1.077195647,-1
557,ZFM-05235,2022-12-28,5HT,522a3c54-58bd-4b48-91c0-590db76a53c1,probe20,Region3G,2,0,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-05235/2022-12-28/001/raw_photometry_data/raw_photometry.csv,/mnt/h0/kb/data/external_drive/2022-12-28/raw_photometry2.csv,/mnt/h0/kb/data/external_drive/2022-12-28/bonsai_DI02.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,466,465,-3.325108098,-1
559,ZFM-05245,2022-12-28,5HT,8b964e4c-2105-4601-81d2-00c3262945fa,probe22,Region4G,1,1,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-05245/2022-12-28/002/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2022-12-28/bonsai_DI11.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,616,590,-4.777770804,-26
560,ZFM-05248,2022-12-28,5HT,aa0abb58-dcef-45a9-8cd9-fbcb964c327e,probe23,Region4G,3,1,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-05248/2022-12-28/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2022-12-28/bonsai_DI13.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,313,312,-23.31340788,-1
561,ZFM-04019,2022-12-29,DA,cb626478-5372-48c2-803f-0d1ac8255564,probe11,Region4G,3,1,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04019/2022-12-29/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2022-12-29/bonsai_DI13.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,494,493,-1.645041332,-1
562,ZFM-04533,2022-12-29,NE,4ac35324-a13c-4517-a61f-7183a2f6ff44,probe17,Region4G,1,1,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04533/2022-12-29/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2022-12-29/bonsai_DI11.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,434,433,-7.911551643,-1
563,ZFM-04534,2022-12-29,NE,ab67b581-3c52-479a-b6ff-529112d2e052,probe18,Region3G,1,0,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04534/2022-12-29/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2022-12-29/bonsai_DI01.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,486,485,3.333914286,-1
564,ZFM-05235,2022-12-29,5HT,cbbb91b1-6aea-4d13-ab21-266d219115ec,probe20,Region3G,3,0,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-05235/2022-12-29/001/raw_photometry_data/raw_photometry.csv,/mnt/h0/kb/data/external_drive/2022-12-29/raw_photometry3.csv,/mnt/h0/kb/data/external_drive/2022-12-29/bonsai_DI03.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,261,260,-9.673166369,-1
566,ZFM-05245,2022-12-29,5HT,fa6c16e8-9340-4e43-a6e2-4188669975f1,probe22,Region4G,0,1,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-05245/2022-12-29/002/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2022-12-29/bonsai_DI10.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,755,754,-4.592354719,-1
567,ZFM-04019,2022-12-30,DA,0f41a88d-6746-4754-b8da-2992dcfcb55d,probe11,Region4G,1,1,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04019/2022-12-30/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2022-12-30/bonsai_DI11.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,498,497,-12.02766424,-1
568,ZFM-04022,2022-12-30,DA,a1ccc8ed-9829-4af8-91fd-cc1c83b74b98,probe12,Region3G,0,0,new,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04022/2022-12-30/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2022-12-30/bonsai_DI00.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,444,443,-10.31571343,-1
569,ZFM-04022,2022-12-30,DA,a1ccc8ed-9829-4af8-91fd-cc1c83b74b98,probe13,Region4G,0,0,new,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04022/2022-12-30/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2022-12-30/bonsai_DI00.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,444,443,-10.31571343,-1
570,ZFM-04533,2022-12-30,NE,1b3db3e1-9777-4ad5-80e9-703c87550ad2,probe17,Region3G,3,1,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04533/2022-12-30/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2022-12-30/bonsai_DI13.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,522,521,-4.339526502,-1
571,ZFM-04534,2022-12-30,NE,51678022-d298-475a-a740-3e46a2159424,probe18,Region4G,3,0,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04534/2022-12-30/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2022-12-30/bonsai_DI03.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,344,343,-7.100540837,-1
572,ZFM-05235,2022-12-30,5HT,ab725a59-2e6a-4fb3-b5ca-d13272a61143,probe20,Region4G,4,0,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-05235/2022-12-30/002/raw_photometry_data/raw_photometry.csv,/mnt/h0/kb/data/external_drive/2022-12-30/raw_photometry4.csv,/mnt/h0/kb/data/external_drive/2022-12-30/bonsai_DI04.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,644,644,-6.250116685,0
574,ZFM-05245,2022-12-30,5HT,c50eb87e-93e6-4467-bba2-3b6dd9d7ff66,probe22,Region3G,4,1,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-05245/2022-12-30/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2022-12-30/bonsai_DI14.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,808,807,-9.816540584,-1
575,ZFM-04019,2023-01-06,DA,c8b2c767-4e60-4872-9e20-7a43434c9a5d,probe11,Region3G,0,1,,/mnt/h0/kb/data/external_drive/2023-01-06/raw_photometry0.csv,,/mnt/h0/kb/data/external_drive/2023-01-06/bonsai_DI10.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,777,786,-13.10909442,9
576,ZFM-04533,2023-01-06,NE,5e62eb8a-01ba-48b8-a7e1-931bb3aa6a5a,probe17,Region3G,1,1,,/mnt/h0/kb/data/external_drive/2023-01-06/raw_photometry1.csv,,/mnt/h0/kb/data/external_drive/2023-01-06/bonsai_DI11.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,617,899,238.1059699,282
577,ZFM-04019,2023-01-10,DA,9e8c2697-f5f7-42f6-b483-5b9af9c1652e,probe11,Region3G,3,0,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04019/2023-01-10/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-01-10/bonsai_DI03.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,350,349,-16.79042642,-1
578,ZFM-04022,2023-01-10,DA,537a8269-3cdb-4738-9b0f-1134cd4e3d0d,probe12,Region3G,1,0,new,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04022/2023-01-10/002/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-01-10/bonsai_DI01.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,161,160,9.220044562,-1
579,ZFM-04022,2023-01-10,DA,537a8269-3cdb-4738-9b0f-1134cd4e3d0d,probe13,Region4G,1,0,new,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04022/2023-01-10/002/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-01-10/bonsai_DI01.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,161,160,9.220044562,-1
580,ZFM-04019,2023-01-11,DA,76f443fb-a06d-4ffd-9725-23d5c0d40386,probe11,Region3G,1,0,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04019/2023-01-11/004/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-01-11/bonsai_DI01.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,464,463,-4.723267827,-1
581,ZFM-04022,2023-01-11,DA,ecbff390-fe10-4e4d-986c-5a44e497224b,probe12,Region3G,0,0,new,/mnt/h0/kb/data/external_drive/2023-01-11/raw_photometry0.csv,,/mnt/h0/kb/data/external_drive/2023-01-11/bonsai_DI00.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,338,337,-12.82527961,-1
582,ZFM-04022,2023-01-11,DA,ecbff390-fe10-4e4d-986c-5a44e497224b,probe13,Region4G,0,0,new,/mnt/h0/kb/data/external_drive/2023-01-11/raw_photometry0.csv,,/mnt/h0/kb/data/external_drive/2023-01-11/bonsai_DI00.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,338,337,-12.82527961,-1
583,ZFM-04019,2023-01-12,DA,e316594f-bcdb-42ba-b8e8-68d80a456a34,probe11,Region3G,2,1,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04019/2023-01-12/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-01-12/bonsai_DI12.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,306,305,-9.491552131,-1
584,ZFM-04022,2023-01-12,DA,67231166-8980-4146-ad6d-3d7bee327ccf,probe12,Region3G,0,0,new,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04022/2023-01-12/003/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-01-12/bonsai_DI00.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,571,570,-13.48937297,-1
585,ZFM-04022,2023-01-12,DA,67231166-8980-4146-ad6d-3d7bee327ccf,probe13,Region4G,0,0,new,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04022/2023-01-12/003/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-01-12/bonsai_DI00.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,571,570,-13.48937297,-1
586,ZFM-04392,2023-01-12,5HT,1222465e-796f-4dd9-bc80-4c2db028568c,probe14,Region4G,2,0,new,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04392/2023-01-12/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-01-12/bonsai_DI02.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,246,245,-12.49821999,-1
587,ZFM-05236,2023-01-12,5HT,7215d155-04c6-48f6-b7c2-7eedf21d0381,probe21,Region4G,3,0,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-05236/2023-01-12/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-01-12/bonsai_DI03.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,929,928,-6.544307923,-1
588,ZFM-05245,2023-01-12,5HT,db41396e-1e6a-46ca-abc5-969984e30fc0,probe22,Region3G,3,1,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-05245/2023-01-12/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-01-12/bonsai_DI13.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,1080,1079,-12.07047183,-1
589,ZFM-04022,2023-01-13,DA,65aa40c1-3400-4717-8854-4cfba85b5899,probe12,Region3G,0,0,new; 3 photometry files; and extra,/mnt/h0/kb/data/external_drive/2023-01-13/raw_photometry0.csv,,/mnt/h0/kb/data/external_drive/2023-01-13/bonsai_DI00.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,,,,
590,ZFM-04022,2023-01-13,DA,65aa40c1-3400-4717-8854-4cfba85b5899,probe13,Region4G,0,0,new; 3 photometry files,/mnt/h0/kb/data/external_drive/2023-01-13/raw_photometry0.csv,,/mnt/h0/kb/data/external_drive/2023-01-13/bonsai_DI00.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,,,,
591,ZFM-04392,2023-01-13,5HT,75cf3bf9-4217-46ce-8887-b6a2ec372d58,probe14,Region4G,3,0,new,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04392/2023-01-13/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-01-13/bonsai_DI03.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,488,487,-6.633377461,-1
592,ZFM-04533,2023-01-13,NE,7c7e3075-b052-47eb-9f04-4884ba17048f,probe17,Region4G,5,1,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04533/2023-01-13/002/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-01-13/bonsai_DI15.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,683,683,-12.43348072,0
593,ZFM-04534,2023-01-13,NE,759012f4-b280-49c4-b79d-f5419534ec16,probe18,Region3G,5,0,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04534/2023-01-13/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-01-13/bonsai_DI05.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,391,390,-6.38785334,-1
595,ZFM-04022,2023-01-17,DA,950565f4-1054-4a58-b5c9-8fa47ff42fe6,probe12,Region3G,0,0,new; check date,/mnt/h0/kb/data/external_drive/2023-01-16/raw_photometry0.csv,,/mnt/h0/kb/data/external_drive/2023-01-16/bonsai_DI00.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,783,782,-0.7301832527,-1
596,ZFM-04022,2023-01-17,DA,950565f4-1054-4a58-b5c9-8fa47ff42fe6,probe13,Region4G,0,0,new; check date,/mnt/h0/kb/data/external_drive/2023-01-16/raw_photometry0.csv,,/mnt/h0/kb/data/external_drive/2023-01-16/bonsai_DI00.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,783,782,-0.7301832527,-1
597,ZFM-03450,2023-01-18,DA,29726dbf-c61c-49ab-a006-d279e480a31f,probe09,Region3G,0,0,new,/mnt/h0/kb/data/external_drive/2023-01-18/raw_photometry0.csv,,/mnt/h0/kb/data/external_drive/2023-01-18/bonsai_DI00.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,545,272,33.89218589,-273
598,ZFM-03450,2023-01-18,DA,29726dbf-c61c-49ab-a006-d279e480a31f,probe08,Region4G,0,0,new,/mnt/h0/kb/data/external_drive/2023-01-18/raw_photometry0.csv,,/mnt/h0/kb/data/external_drive/2023-01-18/bonsai_DI00.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,545,272,33.89218589,-273
599,ZFM-04022,2023-01-18,DA,f0eb3ff8-873e-4bce-8082-7c8e28b47edb,probe12,Region3G,1,0,new,/mnt/h0/kb/data/external_drive/2023-01-18/raw_photometry1.csv,,/mnt/h0/kb/data/external_drive/2023-01-18/bonsai_DI01.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,1,840,-486460.8063,839
600,ZFM-04022,2023-01-18,DA,f0eb3ff8-873e-4bce-8082-7c8e28b47edb,probe13,Region4G,1,0,new,/mnt/h0/kb/data/external_drive/2023-01-18/raw_photometry1.csv',,/mnt/h0/kb/data/external_drive/2023-01-18/bonsai_DI01.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,1,840,-486460.8063,839
601,ZFM-04019,2023-01-19,DA,382c9380-a2f7-411f-949d-a6df6c00747f,probe11,Region3G,1,1,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04019/2023-01-19/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-01-19/bonsai_DI11.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,660,659,-1.673625554,-1
602,ZFM-04022,2023-01-19,DA,195af50b-9118-4ecd-a254-78f903f788bb,probe12,Region3G,0,0,new,/mnt/h0/kb/data/external_drive/2023-01-19/raw_photometry0.csv,,/mnt/h0/kb/data/external_drive/2023-01-19/bonsai_DI00.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,1,426,1452676.252,425
