path,subject,date,region,folder1,folder2,present
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-09-17/001,ZFM-03061,2021-09-17,Region6G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-09-20/001,ZFM-03061,2021-09-20,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-09-20/001,ZFM-03061,2021-09-20,Region6G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-09-21/002,ZFM-03061,2021-09-21,,False,False,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-09-22/001,ZFM-03061,2021-09-22,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-09-22/001,ZFM-03061,2021-09-22,Region6G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-09-23/001,ZFM-03061,2021-09-23,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-09-23/001,ZFM-03061,2021-09-23,Region6G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-09-24/001,ZFM-03061,2021-09-24,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-09-24/001,ZFM-03061,2021-09-24,Region6G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-09-27/001,ZFM-03061,2021-09-27,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-09-27/001,ZFM-03061,2021-09-27,Region6G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-09-28/001,ZFM-03061,2021-09-28,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-09-28/001,ZFM-03061,2021-09-28,Region6G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-09-29/001,ZFM-03061,2021-09-29,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-09-29/001,ZFM-03061,2021-09-29,Region6G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-09-30/001,ZFM-03061,2021-09-30,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-09-30/001,ZFM-03061,2021-09-30,Region6G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-01/001,ZFM-03061,2021-10-01,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-01/001,ZFM-03061,2021-10-01,Region6G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-04/001,ZFM-03061,2021-10-04,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-04/001,ZFM-03061,2021-10-04,Region6G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-05/001,ZFM-03061,2021-10-05,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-05/001,ZFM-03061,2021-10-05,Region6G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-07/002,ZFM-03061,2021-10-07,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-07/002,ZFM-03061,2021-10-07,Region6G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-08/001,ZFM-03061,2021-10-08,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-08/001,ZFM-03061,2021-10-08,Region6G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-09/001,ZFM-03061,2021-10-09,,False,False,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-11/002,ZFM-03061,2021-10-11,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-11/002,ZFM-03061,2021-10-11,Region6G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-12/002,ZFM-03061,2021-10-12,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-12/002,ZFM-03061,2021-10-12,Region6G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-13/003,ZFM-03061,2021-10-13,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-13/003,ZFM-03061,2021-10-13,Region6G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-14/002,ZFM-03061,2021-10-14,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-14/002,ZFM-03061,2021-10-14,Region6G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-15/004,ZFM-03061,2021-10-15,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-15/004,ZFM-03061,2021-10-15,Region6G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-19/001,ZFM-03061,2021-10-19,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-19/001,ZFM-03061,2021-10-19,Region6G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-20/003,ZFM-03061,2021-10-20,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-20/003,ZFM-03061,2021-10-20,Region6G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-21/001,ZFM-03061,2021-10-21,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-21/001,ZFM-03061,2021-10-21,Region6G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-22/004,ZFM-03061,2021-10-22,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-22/004,ZFM-03061,2021-10-22,Region6G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-25/001,ZFM-03061,2021-10-25,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-25/001,ZFM-03061,2021-10-25,Region6G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-26/001,ZFM-03061,2021-10-26,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-26/001,ZFM-03061,2021-10-26,Region6G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-27/002,ZFM-03061,2021-10-27,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-27/002,ZFM-03061,2021-10-27,Region6G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-28/001,ZFM-03061,2021-10-28,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-28/001,ZFM-03061,2021-10-28,Region6G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-29/004,ZFM-03061,2021-10-29,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-10-29/004,ZFM-03061,2021-10-29,Region6G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-11-03/005,ZFM-03061,2021-11-03,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-11-03/005,ZFM-03061,2021-11-03,Region6G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-12-06/001,ZFM-03061,2021-12-06,,False,False,no
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-12-07/001,ZFM-03061,2021-12-07,,False,False,no
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03061/2021-12-08/002,ZFM-03061,2021-12-08,,False,False,no
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-08-22/004,ZFM-03062,2021-08-22,,False,False,no
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-08-23/001,ZFM-03062,2021-08-23,,False,False,no
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-08-24/002,ZFM-03062,2021-08-24,,False,False,no
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-08-27/001,ZFM-03062,2021-08-27,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-08-30/002,ZFM-03062,2021-08-30,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-08-31/002,ZFM-03062,2021-08-31,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-09-02/001,ZFM-03062,2021-09-02,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-09-03/001,ZFM-03062,2021-09-03,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-09-06/001,ZFM-03062,2021-09-06,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-09-07/003,ZFM-03062,2021-09-07,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-09-08/001,ZFM-03062,2021-09-08,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-09-09/001,ZFM-03062,2021-09-09,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-09-10/001,ZFM-03062,2021-09-10,,False,False,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-09-13/001,ZFM-03062,2021-09-13,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-09-14/001,ZFM-03062,2021-09-14,,False,False,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-09-15/001,ZFM-03062,2021-09-15,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-09-16/001,ZFM-03062,2021-09-16,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-09-17/001,ZFM-03062,2021-09-17,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-09-21/001,ZFM-03062,2021-09-21,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-09-22/001,ZFM-03062,2021-09-22,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-09-23/007,ZFM-03062,2021-09-23,,False,False,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-09-24/001,ZFM-03062,2021-09-24,,False,False,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-09-27/001,ZFM-03062,2021-09-27,,False,False,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-09-28/002,ZFM-03062,2021-09-28,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-09-29/003,ZFM-03062,2021-09-29,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-09-30/001,ZFM-03062,2021-09-30,Region1G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-10-01/003,ZFM-03062,2021-10-01,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-10-04/002,ZFM-03062,2021-10-04,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-10-05/003,ZFM-03062,2021-10-05,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-10-07/001,ZFM-03062,2021-10-07,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-10-08/001,ZFM-03062,2021-10-08,,False,False,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-10-09/005,ZFM-03062,2021-10-09,,False,False,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-10-11/002,ZFM-03062,2021-10-11,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-10-12/001,ZFM-03062,2021-10-12,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-10-14/002,ZFM-03062,2021-10-14,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-10-15/004,ZFM-03062,2021-10-15,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-10-19/001,ZFM-03062,2021-10-19,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-10-20/001,ZFM-03062,2021-10-20,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-10-21/001,ZFM-03062,2021-10-21,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-10-22/001,ZFM-03062,2021-10-22,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-10-25/001,ZFM-03062,2021-10-25,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-10-26/002,ZFM-03062,2021-10-26,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-10-27/002,ZFM-03062,2021-10-27,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-10-28/001,ZFM-03062,2021-10-28,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03062/2021-10-29/001,ZFM-03062,2021-10-29,Region4G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03065/2021-08-22/001,ZFM-03065,2021-08-22,,False,False,no
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03065/2021-08-23/003,ZFM-03065,2021-08-23,,False,False,no
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03065/2021-08-24/001,ZFM-03065,2021-08-24,,False,False,no
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03065/2021-08-27/004,ZFM-03065,2021-08-27,Region1G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03065/2021-08-30/001,ZFM-03065,2021-08-30,Region1G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03065/2021-08-31/002,ZFM-03065,2021-08-31,Region1G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03065/2021-09-01/003,ZFM-03065,2021-09-01,,False,False,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03065/2021-09-02/001,ZFM-03065,2021-09-02,Region1G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03065/2021-09-03/001,ZFM-03065,2021-09-03,Region1G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03065/2021-09-06/001,ZFM-03065,2021-09-06,Region1G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03065/2021-09-07/007,ZFM-03065,2021-09-07,,False,False,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03065/2021-09-08/001,ZFM-03065,2021-09-08,Region1G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03065/2021-09-09/001,ZFM-03065,2021-09-09,Region1G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03065/2021-09-10/001,ZFM-03065,2021-09-10,Region1G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03065/2021-09-13/001,ZFM-03065,2021-09-13,Region1G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03065/2021-09-14/001,ZFM-03065,2021-09-14,Region1G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03065/2021-09-15/002,ZFM-03065,2021-09-15,Region1G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03065/2021-09-16/001,ZFM-03065,2021-09-16,Region1G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03065/2021-09-17/001,ZFM-03065,2021-09-17,Region1G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03065/2021-09-21/001,ZFM-03065,2021-09-21,Region1G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03065/2021-09-22/001,ZFM-03065,2021-09-22,,False,False,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03065/2021-09-23/005,ZFM-03065,2021-09-23,,False,False,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03065/2021-09-24/001,ZFM-03065,2021-09-24,,False,False,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03065/2021-09-27/001,ZFM-03065,2021-09-27,,False,False,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03065/2021-09-28/001,ZFM-03065,2021-09-28,Region1G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03065/2021-09-29/001,ZFM-03065,2021-09-29,,False,False,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03065/2021-09-30/001,ZFM-03065,2021-09-30,Region1G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03065/2021-10-01/001,ZFM-03065,2021-10-01,Region1G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03065/2021-10-04/001,ZFM-03065,2021-10-04,Region1G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03065/2021-10-05/001,ZFM-03065,2021-10-05,Region1G,True,True,B
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-03065/2021-10-07/001,ZFM-03065,2021-10-07,Region1G,True,True,B
